Year,地级,地级码,min,max,grid_num,pop_num,snap_invalid_pop_pct,valid_acc_grid_num,valid_acc_pop_num,valid_acc_pop_pct,inequality_population_universe,pop_mean,pop_25%,pop_median,pop_75%,pop_std,pop_gini,pop_theil,pop_atkinson_05,zero_access_pop_pct,p90_p10,p80_p20,pop_theil_within_city,pop_theil_between_city,pop_theil_decomp_sum,pop_theil_decomp_residual,pop_theil_within_city_share_pct,pop_theil_between_city_share_pct,pop_theil_city_count
2014,中卫市,640500,0.0,1.9749362468719482,19589,1164595.0,0.0,19589,1164595.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.054629308269300916,0.0,0.0,0.0,0.17609876072471012,0.9161725687206934,2.213686817112676,0.872607082945764,84.32785646512306,,,2.2136868171126762,0.0,2.2136868171126762,0.0,100.0,0.0,1
2014,中山市,442000,1.6844459772109985,32.048152923583984,2126,3210378.0,0.0,2126,3210378.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,17.40660973153339,14.275199223906446,17.547117581258405,20.151063806646068,4.7429601188161,0.1521172606532205,0.038236607689044376,0.019671066557236716,0.0,2.249454592112686,1.5701994212746613,0.03823660768904391,0.0,0.03823660768904391,0.0,100.0,0.0,1
2014,临夏回族自治州,622900,0.0,28.2797908782959,11498,1966775.0,0.0,11498,1966775.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.3582143888532927,0.0,0.0,0.0,3.809257490954927,0.8968747893505815,2.022372005491159,0.8502652504305781,81.5395253651282,,,2.0223720054911594,0.0,2.0223720054911594,0.0,100.0,0.0,1
2014,临汾市,141000,0.0,14.445648193359375,28834,4391017.0,0.0,28834,4391017.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.682317090527236,0.0,6.775071740150452,12.344344113150308,5.4778367959067715,0.46515870220363253,0.44462068412601186,0.3219064688131362,25.315319890585712,,,0.44462068412601186,0.0,0.44462068412601186,0.0,100.0,0.0,1
2014,临沂市,371300,0.0,16.49785041809082,24331,10188632.0,0.0,24331,10188632.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.696259362132325,2.1868179450955307,4.604759492948173,6.39538704027166,2.987187297993784,0.3583181530002556,0.22215061285648602,0.13248494737541272,3.327836357226368,8.347143754133633,3.6021559674134997,0.22215061285648785,0.0,0.22215061285648785,0.0,100.0000000000008,0.0,1
2014,临沧市,530900,0.0,0.0,30092,2473119.0,0.0,30092,2473119.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2014,临高县,0,0.0,24.797073364257812,1608,433288.0,0.0,1608,433288.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.118854655754639,0.0,10.966877937316895,14.25731297478686,7.581158060773134,0.4666255470640621,0.4755915243994681,0.3550143293477859,31.362050183711528,,,0.47559152439946795,0.0,0.47559152439946795,0.0,100.0,0.0,1
2014,丹东市,210600,0.0,30.190818786621094,19054,2470787.0,0.0,19054,2470787.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,16.06513487813607,2.559444375052774,17.156369842139434,28.885070968789897,12.082975914911543,0.42059335665328645,0.37969214632231435,0.268682318274701,17.10969015135663,,30.96149846731015,0.3796921463223146,0.0,0.3796921463223146,0.0,100.00000000000011,0.0,1
2014,丽水市,331100,0.0,52.80101013183594,21873,2151962.0,0.0,21873,2151962.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,21.608064258665795,0.9889739751815796,17.52772513670969,40.108843365837544,19.554398959061682,0.5091991318863056,0.49626791272023607,0.3359375288221145,23.508035922567405,,,0.4962679127202345,0.0,0.4962679127202345,0.0,99.99999999999983,0.0,1
2014,丽江市,530700,0.0,0.0,26283,1254909.0,0.0,26283,1254909.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2014,乌兰察布市,150900,0.0,28.566192626953125,82401,2174574.0,0.0,82401,2174574.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.3718651101180065,0.0,0.0,0.0,2.159103406630407,0.9731754109720651,3.3566285596508525,0.9598396093610141,94.86538512830559,,,3.3566285596508525,0.0,3.3566285596508525,0.0,100.0,0.0,1
2014,乌海市,150300,0.0,0.0,1804,517235.0,0.0,1804,517235.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2014,乌鲁木齐市,650100,0.0,49.029232025146484,6518,3188861.0,0.0,6518,3188861.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,45.845655996315514,46.596377722167716,47.73006915816597,48.48939144714125,6.018765804698055,0.046568745196005845,0.012123110737555584,0.008626410603476131,0.3801357287131675,1.2318100003535681,1.0585078609725909,0.012123110737553233,0.0,0.012123110737553233,0.0,99.99999999998168,0.0,1
2014,乐东黎族自治县,0,0.0,9.71676254272461,3005,458375.0,0.0,3005,458375.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.0886576634293892,0.0,0.0,1.4053889513015747,1.8612898943726455,0.7695515270461688,1.2066819274504244,0.6558876384926384,57.32860649031907,,,1.2066819274504244,0.0,1.2066819274504244,0.0,100.0,0.0,1
2014,乐山市,511100,0.0,15.470953941345215,16900,3284346.0,0.0,16900,3284346.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,5.473110672329104,2.4535000324249268,5.29253052650614,8.836318374065906,3.7164967145928847,0.38848830182192085,0.3070637032348531,0.227786373261731,17.598328556126546,,8.263150474680598,0.30706370323485177,0.0,0.30706370323485177,0.0,99.99999999999949,0.0,1
2014,九江市,360400,0.0,46.52758026123047,21750,4824809.0,0.0,21750,4824809.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,16.360846359567027,0.0,10.706896330848158,34.06538278056729,16.36365246992823,0.5525697462924907,0.6199239081679244,0.4271617835489956,36.1641258752419,,,0.6199239081679253,0.0,0.6199239081679253,0.0,100.00000000000007,0.0,1
2014,云浮市,445300,0.0,29.148624420166016,9521,2409364.0,0.0,9521,2409364.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,15.653543106556137,5.127020472245251,20.632302373048017,23.60773468017578,10.098698633760307,0.3534500414752926,0.3079017398618671,0.23772655586172953,18.198869079142877,,39.49680509978011,0.307901739861864,0.0,0.307901739861864,0.0,99.99999999999885,0.0,1
2014,五指山市,0,0.0,0.0,1149,126220.0,0.0,1149,126220.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2014,亳州市,341600,0.0,15.54541015625,11856,4888998.0,0.0,11856,4888998.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,3.6730833833694265,0.0,0.0,6.918178558349609,5.286638096542108,0.7097296094395475,1.0172217183886079,0.6019389899602678,52.80120793667741,,,1.0172217183886065,0.0,1.0172217183886065,0.0,99.99999999999989,0.0,1
2014,仙桃市,0,0.0018517078133299947,18.787172317504883,3381,1180155.0,0.0,3381,1180155.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.567322061366552,2.5494251039068576,3.3752744712780878,5.561597756662676,3.1442828852199374,0.345080633410802,0.2009828403028652,0.09701466070229958,0.0,4.7421824421462695,2.6246833376471588,0.20098284030286528,0.0,0.20098284030286528,0.0,100.0,0.0,1
2014,伊春市,230700,0.0,57.706111907958984,32253,1168471.0,0.0,32253,1168471.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,12.097144361587706,0.0,0.0,24.5635163218447,17.18804258890656,0.6913729281529151,0.9821981398226705,0.5919108504484977,52.002403140514396,,,0.9821981398226711,0.0,0.9821981398226711,0.0,100.0,0.0,1
2014,伊犁哈萨克自治州,654000,0.0,25.688961029052734,45474,2423456.0,0.0,45474,2423456.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,11.280591090489134,0.0,9.976112670726604,22.899638840646453,10.891610380964378,0.5267981799323134,0.6185136826188097,0.442446910205638,40.88178205009705,,,0.6185136826188109,0.0,0.6185136826188109,0.0,100.00000000000013,0.0,1
2014,佛山市,440600,0.0,38.556251525878906,4700,7168164.0,0.0,4700,7168164.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,26.272581415718808,23.56031762392611,27.75428978798606,30.828586075386863,7.14731564359367,0.14364280721840206,0.04601503481544963,0.02720616050408542,0.07000397870361226,2.067984411931428,1.4181644591393527,0.04601503481544933,0.0,0.04601503481544933,0.0,100.0,0.0,1
2014,佳木斯市,230800,0.0,60.84538650512695,45617,2593551.0,0.0,45617,2593551.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,21.45307191512117,0.0,15.00934846156307,44.559867425398394,19.91753431954587,0.5169090879540812,0.5327687809409399,0.3638713532918868,26.136443817761823,,,0.5327687809409363,0.0,0.5327687809409363,0.0,99.9999999999995,0.0,1
2014,保亭黎族苗族自治县,0,0.0,11.370314598083496,1241,149007.0,0.0,1241,149007.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.45363475130774,0.0,0.0,2.1044829350092127,2.478667877113683,0.7704449321084619,1.2452139009385155,0.6861037307566229,64.33993033884315,,,1.2452139009385155,0.0,1.2452139009385155,0.0,100.0,0.0,1
2014,保定市,130600,0.0,21.787464141845703,31734,11378638.0,0.0,31734,11378638.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.832282414171496,1.2544223776960794,7.236279487609863,11.20151082356938,5.129603197707726,0.42794637756502596,0.3714929706365593,0.26578249528471576,16.639566176549426,,83.08031585328938,0.3714929706365553,0.0,0.3714929706365553,0.0,99.99999999999892,0.0,1
2014,保山市,530500,0.0,0.0,24506,2548100.0,0.0,24506,2548100.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2014,信阳市,411500,0.0,4.237297534942627,25542,6208764.0,0.0,25542,6208764.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.07351046344329097,0.0,0.0,0.0,0.43682130080524445,0.9751202661427292,3.529795855912039,0.9689232131880722,96.52349485340399,,,3.529795855912038,0.0,3.529795855912038,0.0,100.0,0.0,1
2014,儋州市,460400,0.0,8.413411140441895,3847,937002.0,0.0,3847,937002.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.2760893099802827,0.0,0.0,0.0,1.1402417470526476,0.9498858627359302,2.8074330237114182,0.9346601136256693,92.33608893043986,,,2.8074330237114187,0.0,2.8074330237114187,0.0,100.0,0.0,1
2014,克孜勒苏柯尔克孜自治州,653000,0.0,15.45861530303955,25414,537062.0,0.0,25414,537062.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.111058883610073,0.0,7.915918536864392,11.55583340689852,5.253903813349805,0.4745088886493698,0.523000540094889,0.3939121410725108,37.247654833147756,,,0.5230005400948894,0.0,0.5230005400948894,0.0,100.0,0.0,1
2014,克拉玛依市,650200,0.0,40.45265579223633,2039,341421.0,0.0,2039,341421.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,32.19577241954118,18.727469251613424,40.24812104256019,40.38640477618606,11.441771211729655,0.17542839764018836,0.08839892392425498,0.06573598509400447,4.19657841784776,2.3015010676471066,2.2148519787261893,0.08839892392425508,0.0,0.08839892392425508,0.0,100.0,0.0,1
2014,六安市,341500,0.0,35.12028884887695,20431,4691814.0,0.0,20431,4691814.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.888967624254526,0.0,7.718328298924024,19.140361785888672,9.713040991427427,0.5466554477793903,0.5830835560039468,0.39311010198785057,28.773028939339877,,,0.5830835560039485,0.0,0.5830835560039485,0.0,100.00000000000031,0.0,1
2014,六盘水市,520200,0.0,14.36978530883789,12843,2891731.0,0.0,12843,2891731.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.1371633991223815,0.0,0.0,9.794428337554228,5.1831416930161875,0.6464371444189537,0.8986588832353668,0.5776018140614716,54.92260518008072,,,0.8986588832353666,0.0,0.8986588832353666,0.0,100.0,0.0,1
2014,兰州市,620100,0.0,35.918128967285156,18526,3663376.0,0.0,18526,3663376.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,26.729342428627003,23.480426100401992,33.881625203005804,35.40242155045481,12.91417200660985,0.2331978672355518,0.19339611919636762,0.16329863060295025,13.655573438271146,,2.0593566429362107,0.19339611919636868,0.0,0.19339611919636868,0.0,100.00000000000047,0.0,1
2014,兴安盟,152200,0.0,0.0,73969,1638977.0,0.0,73969,1638977.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,1
2014,内江市,511000,0.0,36.14683532714844,7211,3713493.0,0.0,7211,3713493.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,15.645106320509324,2.80362235143513,15.407291412353516,26.499004364013672,11.942499568942074,0.4372695453988438,0.37477016319072803,0.25943459956909176,13.966553861822279,,13.57564277501853,0.3747701631907274,0.0,0.3747701631907274,0.0,99.99999999999977,0.0,1
2014,凉山彝族自治州,513400,0.0,28.759214401245117,75728,4626699.0,0.0,75728,4626699.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,5.349711828569246,0.0,0.0,9.557801412411216,9.315236534340634,0.7745457730311522,1.3532040689409535,0.7328101688718056,71.56028520549964,,,1.3532040689409535,0.0,1.3532040689409535,0.0,100.00000000000003,0.0,1
2014,包头市,150200,0.0,29.89487075805664,37849,2697131.0,0.0,37849,2697131.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,19.132972376063993,21.65675879895002,24.070917334248662,24.60981668186069,9.478516542474747,0.22419851050530126,0.20425502248790778,0.17134906938173788,14.269607223379213,,3.6193405235877987,0.2042550224879074,0.0,0.2042550224879074,0.0,99.99999999999957,0.0,1
2014,北京市,0,0.0,25.617900848388672,21076,19920740.0,0.0,21076,19920740.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,20.468527850847533,18.54425558782136,22.791657085841038,24.634070982232018,5.912679984283533,0.14266529740503298,0.05740116079121017,0.038527811480072005,0.8676886501204273,2.1570980699559894,1.4598306552873392,0.05740116079121371,0.0,0.05740116079121371,0.0,100.0000000000062,0.0,1
2014,北海市,450500,0.0,27.91991424560547,4202,1560372.0,0.0,4202,1560372.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,10.665895534939269,3.5588315611487036,12.79955005645752,17.311682991751447,7.001402427172451,0.36657633001920675,0.28409333983161245,0.1973376904867531,11.314417331251779,,7.6736212824172645,0.2840933398316121,0.0,0.2840933398316121,0.0,100.0,0.0,1
2014,十堰市,420300,0.0,61.57545471191406,30525,3400950.0,0.0,30525,3400950.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,24.90574232123155,0.0,18.88547460641086,51.74033737182617,25.73757326397322,0.5604411373715111,0.6860941041210951,0.47899614289199965,43.7757685352622,,,0.6860941041210982,0.0,0.6860941041210982,0.0,100.00000000000038,0.0,1
2014,南京市,320100,0.0,31.54877471923828,8599,8106821.0,0.0,8599,8106821.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,23.12596722873629,21.464981549622998,26.603241018677434,28.00763245834748,7.769604744558219,0.15999101430871354,0.086214219400416,0.06530788584511027,1.9702297608396682,2.5482598688571807,1.4784140286467864,0.08621421940041518,0.0,0.08621421940041518,0.0,99.99999999999896,0.0,1
2014,南充市,511300,0.0,26.69972038269043,16998,6364354.0,0.0,16998,6364354.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.616365411787093,2.423062562942505,9.168241844137155,16.007805994910413,7.380757449791198,0.43915457077079145,0.3544375179626822,0.2329739414687133,10.503249819227529,,13.590476888998126,0.35443751796268197,0.0,0.35443751796268197,0.0,100.00000000000013,0.0,1
2014,南宁市,450100,0.0,47.776485443115234,27477,6772708.0,0.0,27477,6772708.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,23.816464995522995,0.5657401256947904,20.59423065185547,46.77361254368219,20.371282520913987,0.4712130710814145,0.4776272039920018,0.32997080526615774,19.012114504272144,,954.369814761421,0.47762720399200376,0.0,0.47762720399200376,0.0,100.00000000000028,0.0,1
2014,南平市,350700,0.0,33.5635986328125,33459,2686253.0,0.0,33459,2686253.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.879274104109578,0.0,0.0,8.840307235717773,8.26557717426477,0.7695076294219919,1.2548205217014254,0.6923797378835299,65.50522233013793,,,1.2548205217014252,0.0,1.2548205217014252,0.0,99.99999999999997,0.0,1
2014,南昌市,360100,0.0,46.24615478515625,8728,5130317.0,0.0,8728,5130317.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,32.60513674589731,25.020503997802734,39.72374340535527,42.92031526769008,13.70389003495294,0.21638917403654723,0.12924490719189224,0.0955427376252912,4.549738349501601,5.830862356425525,2.06927361078453,0.12924490719189263,0.0,0.12924490719189263,0.0,100.0,0.0,1
2014,南通市,320600,0.0,17.87797737121582,11697,7407026.0,0.0,11697,7407026.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,7.009755965191177,0.3682851419183943,5.343217879410107,12.92297305205738,6.549314439007952,0.5234724101429488,0.5159479595418415,0.33875444120637066,19.965354516104032,,86392.52967137625,0.5159479595418413,0.0,0.5159479595418413,0.0,99.99999999999991,0.0,1
2014,南阳市,411300,0.0,33.56999969482422,35734,10466828.0,0.0,35734,10466828.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,9.799766599618689,0.0,3.5817856173962355,18.995789627356032,11.497042614591273,0.6257225691166686,0.7615659081853826,0.48865875269458126,39.67724510233664,,,0.7615659081853803,0.0,0.7615659081853803,0.0,99.99999999999977,0.0,1
2014,博尔塔拉蒙古自治州,652700,0.0,3.3871755599975586,14702,408705.0,0.0,14702,408705.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0030744135476408812,0.0,0.0,0.0,0.09337207237305671,0.998992853047379,6.786063567048281,0.9988168313207896,99.87081146548243,,,6.786063567048281,0.0,6.786063567048281,0.0,100.0,0.0,1
2014,厦门市,350200,0.0,21.276884078979492,1864,3542971.0,0.0,1864,3542971.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,18.53988319191833,18.047577102255904,19.20981323231967,19.886339128516344,2.4505495656559453,0.059716760290268955,0.010750229778473694,0.006363080366800111,0.03999468242895581,1.3045684089244807,1.1423989226465523,0.010750229778473841,0.0,0.010750229778473841,0.0,100.0,0.0,1
2014,双鸭山市,230500,0.0,44.345577239990234,27803,1495708.0,0.0,27803,1495708.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,15.612940567059221,0.0,17.68534806106264,25.651975743037717,13.777610808987657,0.4938027973068325,0.5093140123775001,0.37498278181306344,34.444356786217625,,,0.5093140123775006,0.0,0.5093140123775006,0.0,100.00000000000017,0.0,1
2014,台州市,331000,0.0,15.624065399169922,11505,6052941.0,0.0,11505,6052941.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.508643503242496,2.563858307330522,6.355178168482078,10.529386665994322,4.307800499300363,0.3815004432055058,0.26957282187628356,0.17409077157031538,6.529999218561687,20.8126210355662,7.570996858741614,0.2695728218762836,0.0,0.2695728218762836,0.0,100.0,0.0,1
2014,合肥市,340100,0.0,38.173213958740234,14589,7455425.0,0.0,14589,7455425.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,22.40143190830883,12.997522354125977,29.694407618831427,31.335941793182194,11.601027596894564,0.27452125874603506,0.19448447895710352,0.14380242844395275,7.6016055422729085,30.14055980938269,3.3739779576632953,0.19448447895710874,0.0,0.19448447895710874,0.0,100.00000000000252,0.0,1
2014,吉安市,360800,0.0,36.62056350708008,32020,4884140.0,0.0,32020,4884140.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,4.598664498626905,0.0,1.1397854318985572,9.919817224531187,5.2027255008927975,0.6052323696794293,0.7669835423102076,0.5154611220718539,48.21593975602665,,,0.7669835423102076,0.0,0.7669835423102076,0.0,100.0,0.0,1
2014,吉林市,220200,0.0,58.09673309326172,34236,4496291.0,0.0,34236,4496291.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,17.6194416970472,0.0,10.84092465192912,35.57258425087765,18.975345526466192,0.5867706661828471,0.674438104473033,0.44454488578784646,34.43822919824362,,,0.6744381044730354,0.0,0.6744381044730354,0.0,100.00000000000047,0.0,1
2014,吐鲁番市,650400,0.0,23.310747146606445,8445,633814.0,0.0,8445,633814.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,0.0009759387090752022,0.0,0.0,0.0,0.12272502819061532,0.9999253673953475,9.351129890155576,0.9998645837729823,99.97491377596582,,,9.351129890155574,0.0,9.351129890155574,0.0,100.0,0.0,1
2014,吕梁市,141100,0.0,31.472932815551758,30644,3802599.0,0.0,30644,3802599.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,6.161114702631355,0.0,5.691055302841036,9.957780020877653,6.516613876083338,0.5664068434801293,0.6341220281541784,0.43344253021627777,38.72267362401347,,,0.6341220281541775,0.0,0.6341220281541775,0.0,99.99999999999993,0.0,1
2014,吴忠市,640300,0.0,19.396047592163086,23700,1345677.0,0.0,23700,1345677.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,5.989328048906518,0.0,4.4347581351969145,11.826822549874645,5.667663052338331,0.5231100804818409,0.5647117553294512,0.38408137974860235,27.62022387244487,,,0.5647117553294512,0.0,0.5647117553294512,0.0,100.0,0.0,1
2014,周口市,411600,0.0,13.38671588897705,16709,9015762.0,0.0,16709,9015762.0,1.0,finite_acc_ge_0_and_positive_population_for_all_formal_inequality_metrics,1.14376749736246,0.0,0.5552708506584167,1.6673326324548772,1.728018593714214,0.6608929359803006,0.8506189419542555,0.4866191121683844,36.78916990044768,,,0.850618941954256,0.0,0.850618941954256,0.0,100.00000000000004,0.0,1
